id,query,Unnamed,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
1834,family houses in  Limbe Opposite GHS LIMBE,33,"3 bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/c25e12ca4ed300c48dd749d893c73478.JPEG,https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3930?locale=en,Apartment,3,4.0,Opposite GHS LIMBE, Limbe,130000.0,per month,130,8
1835,family houses in  Limbe Opposite GHS LIMBE,81,"2 bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/745c1fe2b998a03d19c253eaba34c58c.JPEG,https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3839?locale=en,Apartment,2,2.0,Opposite GHS LIMBE, Limbe,85000.0,per month,85,11
1836,family houses in  Limbe Opposite GHS LIMBE,84,"3 bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/41e3d8cbcacfa3edd7948098d89131a0.JPEG,https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3835?locale=en,Apartment,3,2.0,Opposite GHS LIMBE, Limbe,10000.0,per month,10,11
1837,family houses in  Limbe Opposite GHS LIMBE,100,"2 bedrooms apartment for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/27dd8b63c8b83baaa47fa6002839c2f5.JPEG,https://digitalrenter.com/en/apartment/Opposite%20GHS%20LIMBE/Limbe/apartment-to-let-3783?locale=en,Apartment,2,3.0,Opposite GHS LIMBE, Limbe,100000.0,per month,100,11
1838,family houses in  Limbe Opposite GHS LIMBE,281,"1 for rent  |  Opposite GHS LIMBE, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/76d2efe53466268c8b3ed9930302611d.JPEG,https://digitalrenter.com/en/studio/Opposite%20GHS%20LIMBE/Limbe/studio-to-let-3438?locale=en,Studio,1,1.0,Opposite GHS LIMBE, Limbe,50000.0,per month,50,8
1839,student rooms in TKC  Yaounde,572,"1 room for rent  |  TKC, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1477aa2c00f7c0050f7d61ffefacc263.JPEG,https://digitalrenter.com/en/single%20room/TKC/Yaounde/single-room-to-let-2848?locale=en,Single Room,1,1.0,TKC, Yaounde,30000.0,per month,30,5
1840,family houses in  Buea Bweteva,668,"2 bedrooms apartment for rent  |  Bweteva, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bad3e83e493712fd2c439c3e74fcd327.JPEG,https://digitalrenter.com/en/apartment/Bweteva/Buea/apartment-to-let-2510?locale=en,Apartment,2,2.0,Bweteva, Buea,75000.0,per month,75,22
1841,2 bedroom house in Boebende Limbe,585,"2 bedrooms duplex for rent  |  Boebende, Limbe, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/duplex/Boebende/Limbe/duplex-to-let-2816?locale=en,Duplex,2,0.0,Boebende, Limbe,13.0,per month,13,0
1842,1 bedroom house in Roundevou Bamenda,802,"1 for rent  |  Roundevou, Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e6236cf64e92479aac09aaf48e0633be.JPEG,https://digitalrenter.com/en/studio/Roundevou/Bamenda/studio-to-let-2040?locale=en,Studio,1,1.0,Roundevou, Bamenda,25000.0,per month,25,4
1843,2 bedroom house in Mayor street  Buea,120,"2 bedrooms apartment for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1bb46e4faeafad57fdeb4b8129851c39.jpg,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-to-let-3745?locale=en,Apartment,2,2.0,Mayor street , Buea,120000.0,per month,120,4
1844,2 bedroom house in Mayor street  Buea,156,"2 bedrooms apartment for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-to-let-3704?locale=en,Apartment,2,2.0,Mayor street , Buea,120000.0,per month,120,0
1845,2 bedroom house in Mayor street  Buea,277,"2 bedrooms apartment for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1ec12a03b476ea5eec83fd9a161cfb91.JPEG,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-to-let-3447?locale=en,Apartment,2,2.0,Mayor street , Buea,110000.0,per month,110,11
1846,2 bedroom house in Mayor street  Buea,278,"2 bedrooms apartment for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/956ca7df193f06e82301aceb3828a8ae.JPEG,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-to-let-3446?locale=en,Apartment,2,2.0,Mayor street , Buea,110000.0,per month,110,12
1847,2 bedroom house in Mayor street  Buea,360,"2 bedrooms apartment for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-to-let-3249?locale=en,Apartment,2,2.0,Mayor street , Buea,110000.0,per month,110,0
1848,2 bedroom house in Mayor street  Buea,589,"2 bedrooms apartment for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ea62a17df4528929535e7cf29fede403.jpg,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-to-let-2792?locale=en,Apartment,2,2.0,Mayor street , Buea,95000.0,per month,95,17
1849,2 bedroom house in Mayor street  Buea,872,"2 bedrooms apartment for sale  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/793f38e60fa26b10160c2cfc115fe6ce.jpg,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-for-sale-1839?locale=en,Guest house,2,1.0,Mayor street , Buea,120000000.0,per month,120,8
1850,2 bedroom house in Mayor street  Buea,932,"2 bedrooms apartment for rent  |  Mayor street , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/9fc1791e0b6d829cc1d59ac49fb09179.JPEG,https://digitalrenter.com/en/apartment/Mayor%20street%20/Buea/apartment-to-let-1609?locale=en,Apartment,2,2.0,Mayor street , Buea,120000.0,per month,120,11
1851,cheap house in  Bonaberi,113,"1 toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/b8a870946be9c8084a1a21a1e809edef.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3764?locale=en,Guest house,1,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
1852,cheap house in  Bonaberi,114,"1 toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/1096ba32c639da585a2585b6c39bcfb6.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3763?locale=en,Guest house,1,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
1853,cheap house in  Bonaberi,189,"1 toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3627?locale=en,Guest house,1,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,0
1854,cheap house in  Bonaberi,190,"1 toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/603627b9b84e5447e4d9223531c7f483.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3626?locale=en,Guest house,1,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
1855,cheap house in  Bonaberi,191,"1 toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4ff9312ef644de04aceceba2a613d31a.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3622?locale=en,Guest house,1,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
1856,cheap house in  Bonaberi,192,"1 toguest house to let   |  Sodiko behind tcheatu water tank, Bonaberi, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d563544b2614fcaf258fece383d88de7.jpg,https://digitalrenter.com/en/guest%20house/Sodiko%20behind%20tcheatu%20water%20tank/Bonaberi/guest-house-to-let-3621?locale=en,Guest house,1,1.0,Sodiko behind tcheatu water tank, Bonaberi,25000.0,As from,25,1
1857,cheap house in  Bonaberi,506,"1 for rent  |  Entré Cibec, Bonaberi, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6ee6e37e401340e4881e48f254039205.jpg,https://digitalrenter.com/en/studio/Entr%C3%A9%20Cibec/Bonaberi/studio-to-let-2979?locale=en,Studio,1,1.0,Entré Cibec, Bonaberi,50000.0,per month,50,5
1858,family houses in  Buea Sandpit,1,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5260c94671f00add5d4fedd73f4a83db.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3308?locale=fr,Apartment,3,2.0,Sandpit, Buea,120.0,per month,120,7
1859,family houses in  Buea Sandpit,38,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/397dee4929e6635e79799f4528e24aec.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3918?locale=en,Studio,1,1.0,Sandpit, Buea,50000.0,per month,50,4
1860,family houses in  Buea Sandpit,39,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/537546d8bdd50ae4828a603952264a9f.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3916?locale=en,Apartment,2,2.0,Sandpit, Buea,80000.0,per month,80,6
1861,family houses in  Buea Sandpit,44,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/48bb98486bfb1c640f529a5681b1c75f.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3907?locale=en,Apartment,1,2.0,Sandpit, Buea,100000.0,per month,100,5
1862,family houses in  Buea Sandpit,45,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/32c77d11129cd7125f08b098dcd3273d.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3906?locale=en,Apartment,2,2.0,Sandpit, Buea,110000.0,per month,110,8
1863,family houses in  Buea Sandpit,46,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/8e9fefafb988aea8abb4ded01730dadc.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3905?locale=en,Apartment,3,2.0,Sandpit, Buea,140000.0,per month,140,6
1864,family houses in  Buea Sandpit,47,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/4a4a18cf8d90a53644b617a7e28e2140.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3904?locale=en,Studio,1,1.0,Sandpit, Buea,55000.0,per month,55,4
1865,family houses in  Buea Sandpit,52,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/1dc1bb15ce8a9776532908899088dcf8.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3895?locale=en,Studio,1,1.0,Sandpit, Buea,60000.0,per month,60,1
1866,family houses in  Buea Sandpit,53,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/482990fdc7d0a9520376be72a9c7de82.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3894?locale=en,Apartment,2,2.0,Sandpit, Buea,70000.0,per month,70,13
1867,family houses in  Buea Sandpit,55,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/0d8df839cc931331161d1e57b10669e2.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3891?locale=en,Studio,1,1.0,Sandpit, Buea,65000.0,per month,65,4
1868,family houses in  Buea Sandpit,56,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/2cb1641aaae4355768a49b86f90d4028.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3890?locale=en,Studio,1,1.0,Sandpit, Buea,550000.0,per month,550,5
1869,family houses in  Buea Sandpit,66,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/091a47319d6d5be8adc297906a32a5b9.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3880?locale=en,Apartment,2,2.0,Sandpit, Buea,120000.0,per month,120,7
1870,family houses in  Buea Sandpit,105,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/29666ec34645dd823cb4505a8eeed5e4.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3777?locale=en,Apartment,2,2.0,Sandpit, Buea,80000.0,per month,80,9
1871,family houses in  Buea Sandpit,108,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/51d3462830497addbfe039af2212a53b.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3774?locale=en,Studio,1,1.0,Sandpit, Buea,60000.0,per month,60,7
1872,family houses in  Buea Sandpit,124,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dbe70ce61acbeb7f57357690ac36ccdc.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3741?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,8
1873,family houses in  Buea Sandpit,132,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/44a6947b84506fe6dbbcb3b01979a26e.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3732?locale=en,Studio,1,1.0,Sandpit, Buea,60000.0,per month,60,4
1874,family houses in  Buea Sandpit,141,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e1537155856c81cb7e5220e36e98e3b2.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3721?locale=en,Apartment,2,2.0,Sandpit, Buea,80000.0,per month,80,8
1875,family houses in  Buea Sandpit,146,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d23cb94639b230d7bbbef5f0507389e0.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3715?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,8
1876,family houses in  Buea Sandpit,147,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e5121f2f2214cb2778db07562175559e.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3714?locale=en,Studio,1,1.0,Sandpit, Buea,65000.0,per month,65,5
1877,family houses in  Buea Sandpit,149,"1 bedroom studio for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4b5857eae2a3632bf2ef4bb66e3f49a5.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3712?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,4
1878,family houses in  Buea Sandpit,213,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5576c4b262b418b68c8576e497469f76.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3548?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,2
1879,family houses in  Buea Sandpit,222,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4e55b0d3c17b62205ef8ce7cd14d32b4.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3536?locale=en,Apartment,2,2.0,Sandpit, Buea,65000.0,per month,65,6
1880,family houses in  Buea Sandpit,223,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/74492c4c41298a99072c457928c40512.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3535?locale=en,Studio,1,1.0,Sandpit, Buea,40000.0,per month,40,4
1881,family houses in  Buea Sandpit,226,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/283a5de9f83803805fe1544eba0ffe89.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3530?locale=en,Apartment,2,2.0,Sandpit, Buea,70000.0,per month,70,7
1882,family houses in  Buea Sandpit,228,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/461ee12fe13e63aa9a48889c060028df.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3526?locale=en,Apartment,3,3.0,Sandpit, Buea,120000.0,per month,120,7
1883,family houses in  Buea Sandpit,242,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/52a6b0565b13ff93ce166065d84680c8.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3512?locale=en,Apartment,2,1.0,Sandpit, Buea,70000.0,per month,70,7
1884,family houses in  Buea Sandpit,249,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8a1bdb7c0e84a79a2d52e3c438114c34.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3505?locale=en,Apartment,3,3.0,Sandpit, Buea,130000.0,per month,130,13
1885,family houses in  Buea Sandpit,251,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/403081ba9ec49bd901c1036afe886271.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3503?locale=en,Studio,1,1.0,Sandpit, Buea,65000.0,per month,65,6
1886,family houses in  Buea Sandpit,258,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/56309f6a1967d643f9638ff3e607e136.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3488?locale=en,Studio,1,1.0,Sandpit, Buea,50.0,per month,50,2
1887,family houses in  Buea Sandpit,259,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b1dd9e022a4d9afffe5567dca87bd1d2.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3486?locale=en,Apartment,3,2.0,Sandpit, Buea,90000.0,per month,90,8
1888,family houses in  Buea Sandpit,260,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/10c1ac159716f9cbfa8e3a509bd08a1e.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3485?locale=fr,Apartment,2,1.0,Sandpit, Buea,100.0,per month,100,4
1889,family houses in  Buea Sandpit,279,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/33cf699ccacf2413708a2f5f7989d99f.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3443?locale=en,Apartment,2,1.0,Sandpit, Buea,70000.0,per month,70,3
1890,family houses in  Buea Sandpit,286,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1e88c75d01620cb237e074f2475fa703.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3433?locale=en,Apartment,2,1.0,Sandpit, Buea,70000.0,per month,70,3
1891,family houses in  Buea Sandpit,287,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/273ecee5287bdf8757b00eae1cd76201.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3432?locale=en,Apartment,2,1.0,Sandpit, Buea,70000.0,per month,70,3
1892,family houses in  Buea Sandpit,288,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d6a5b3eacf42dddb26ead40e8e1087cc.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3431?locale=en,Apartment,2,1.0,Sandpit, Buea,70000.0,per month,70,4
1893,family houses in  Buea Sandpit,289,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f9d96994cadfb5c295e7039378837ecb.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3430?locale=en,Apartment,2,1.0,Sandpit, Buea,70000.0,per month,70,4
1894,family houses in  Buea Sandpit,292,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/676ddea58db639f8b6ea6adde9306449.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3426?locale=en,Apartment,3,3.0,Sandpit, Buea,200000.0,per month,200,10
1895,family houses in  Buea Sandpit,309,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/819efd07b182b31cf7091230399ec0b7.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3398?locale=en,Apartment,2,2.0,Sandpit, Buea,100000.0,per month,100,9
1896,family houses in  Buea Sandpit,331,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5b1d1155cca21d4e5ec41cf9a7f25483.jpg,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3310?locale=en,Studio,1,1.0,Sandpit, Buea,65000.0,per month,65,4
1897,family houses in  Buea Sandpit,334,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/78103f8521b4c6de5da1f0653ce6a0c1.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3301?locale=en,Studio,1,1.0,Sandpit, Buea,70000.0,per month,70,7
1898,family houses in  Buea Sandpit,339,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5c2a95f6b925a16680ccca2837563288.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3294?locale=en,Apartment,3,2.0,Sandpit, Buea,120000.0,per month,120,9
1899,family houses in  Buea Sandpit,342,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/31e5eba8bdd27f209c59bfc1fe4b2ac3.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3289?locale=en,Apartment,2,1.0,Sandpit, Buea,100000.0,per month,100,7
1900,family houses in  Buea Sandpit,348,"3 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3273?locale=en,Apartment,3,2.0,Sandpit, Buea,150000.0,per month,150,0
1901,family houses in  Buea Sandpit,349,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f014cd8a0e31188cf1393fabf3888549.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3272?locale=en,Apartment,2,2.0,Sandpit, Buea,80000.0,per month,80,5
1902,family houses in  Buea Sandpit,350,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/effd116d476238346f443f60d2932063.jpg,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3268?locale=en,Apartment,2,2.0,Sandpit, Buea,90000.0,per month,90,7
1903,family houses in  Buea Sandpit,381,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/08a5fd4a5fc2443a596ad26a88184394.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3210?locale=en,Studio,1,1.0,Sandpit, Buea,95000.0,per month,95,5
1904,family houses in  Buea Sandpit,396,"1 for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/be72dd8e72a016625eabb2deba1c4a19.JPEG,https://digitalrenter.com/en/studio/Sandpit/Buea/studio-to-let-3169?locale=en,Studio,1,1.0,Sandpit, Buea,50000.0,per month,50,3
1905,family houses in  Buea Sandpit,397,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/631768147ccfe4f90e98683eaa28437a.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3168?locale=en,Apartment,2,1.0,Sandpit, Buea,80000.0,per month,80,5
1906,family houses in  Buea Sandpit,401,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c03a08aeba26cbc498f0703097ae4f74.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3164?locale=en,Apartment,2,1.0,Sandpit, Buea,80000.0,per month,80,5
1907,family houses in  Buea Sandpit,402,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7b5e5aaf836e7fac95b5ee790b6a3601.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3163?locale=en,Apartment,2,1.0,Sandpit, Buea,90000.0,per month,90,6
1908,family houses in  Buea Sandpit,419,"2 bedrooms apartment for rent  |  Sandpit, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6c3c5d0511999062e185a41afd1a2bea.JPEG,https://digitalrenter.com/en/apartment/Sandpit/Buea/apartment-to-let-3129?locale=en,Apartment,2,2.0,Sandpit, Buea,80000.0,per month,80,8
