Unnamed: 0,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
516,"1 bedroom toguest house to let   |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bd26d9a01cbc469429cc52d43ad26af3.jpg,https://digitalrenter.com/en/guest%20house/Molyko%20New%20Layout/Buea/guest-house-to-let-2953?locale=en,Guest house,1.0,1.0,Molyko New Layout, Buea,30000.0,As from,30,9
517,"1 bedroom room for rent  |  Malingo, molyko, Sosoliso, , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/18244b7a889e2fa85a40404752aacdc4.jpg,"https://digitalrenter.com/en/single%20room/Malingo,%20molyko,%20Sosoliso,%20/Buea/single-room-to-let-2951?locale=en",Single Room,1.0,1.0,Malingo, molyko,500000.0,per month,500,1
518,"2 bedroom bedrooms apartment for rent  |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0241a882ee5a84ecaed2063afc296fa9.JPEG,https://digitalrenter.com/en/apartment/Molyko%20New%20Layout/Buea/apartment-to-let-2950?locale=en,Apartment,2.0,2.0,Molyko New Layout, Buea,120000.0,per month,120,9
519,"2 bedroom bedrooms apartment for rent  |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f1e20332e554412f3b5ad25dd55221c9.JPEG,https://digitalrenter.com/en/apartment/Molyko%20New%20Layout/Buea/apartment-to-let-2949?locale=en,Apartment,2.0,2.0,Molyko New Layout, Buea,120000.0,per month,120,5
520,"2 bedroom bedrooms apartment for rent  |  Federal Quarter, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b3052f8112faa06ceb246518165d2c0b.jpg,https://digitalrenter.com/en/apartment/Federal%20Quarter/Buea/apartment-to-let-2941?locale=en,Apartment,2.0,2.0,Federal Quarter, Buea,150000.0,per month,150,7
521,"2 bedroom bedrooms apartment for rent  |  Bwitingi, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ce66cf7bc5ab764eb52676b16f8bc06f.jpg,https://digitalrenter.com/en/apartment/Bwitingi/Buea/apartment-to-let-2939?locale=en,Apartment,2.0,2.0,Bwitingi, Buea,50000.0,per month,50,9
522,"1 bedroom room for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/008e2790c1697c8b5749e56d0c3bd0a4.JPEG,https://digitalrenter.com/en/single%20room/Bonduma/Buea/single-room-to-let-2937?locale=en,Single Room,1.0,1.0,Bonduma, Buea,50000.0,per month,50,5
523,"1 bedroom room for rent  |  Bonduma, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/single%20room/Bonduma/Buea/single-room-to-let-2936?locale=en,Single Room,1.0,1.0,Bonduma, Buea,30000.0,per month,30,0
524,"2 bedroom bedrooms apartment for rent  |  Great soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b03ac7b24e4d9b7807fd3a177da01ea5.JPEG,https://digitalrenter.com/en/apartment/Great%20soppo/Buea/apartment-to-let-2934?locale=en,Apartment,2.0,2.0,Great soppo, Buea,100000.0,per month,100,7
525,"1 bedroom room for rent  |  Check Point, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/89fb89682d482a0cab6b98b24d7fde61.JPEG,https://digitalrenter.com/en/single%20room/Check%20Point/Buea/single-room-to-let-2932?locale=en,Single Room,1.0,1.0,Check Point, Buea,40000.0,per month,40,3
526,"2 bedroom bedrooms apartment for rent  |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a03954ad25bd793891406ac2df668ff3.png,https://digitalrenter.com/en/apartment/Molyko%20New%20Layout/Buea/apartment-to-let-2931?locale=en,Apartment,2.0,2.0,Molyko New Layout, Buea,150000.0,per month,150,1
527,"1 bedroom for rent  |  Check Point, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/1414e0dccf976829f98b10ebb1810177.JPEG,https://digitalrenter.com/en/studio/Check%20Point/Buea/studio-to-let-2925?locale=en,Studio,1.0,1.0,Check Point, Buea,60000.0,per month,60,7
528,"1 bedroom room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b4570b84000fcc14061d3b28181fad54.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2923?locale=en,Single Room,1.0,1.0,Molyko, Buea,40000.0,per month,40,3
529,"2 bedroom bedrooms apartment for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5328f417cbeb0873fe22e5a8929621f1.jpg,https://digitalrenter.com/en/apartment/Mile%202/Limbe/apartment-to-let-2918?locale=en,Apartment,2.0,2.0,Mile 2, Limbe,90000.0,per month,90,11
530,"1 bedroom for rent  |  Mile 2, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d646ff513677d5ef6677a5b56b76b02f.jpg,https://digitalrenter.com/en/studio/Mile%202/Limbe/studio-to-let-2917?locale=en,Studio,1.0,1.0,Mile 2, Limbe,65000.0,per month,65,9
531,"1 bedroom for rent  |  Busumbu,mile 2 , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ef5a7acd1f1bd5351080c8920c552a38.jpg,"https://digitalrenter.com/en/studio/Busumbu,mile%202%20/Limbe/studio-to-let-2916?locale=en",Studio,1.0,1.0,Busumbu,mile 2 ,55000.0,per month,55,5
532,"3 bedroom bedrooms apartment for rent  |  Busumbu , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8c89e55ea2376f01337cfcc04a6ca42e.jpg,https://digitalrenter.com/en/apartment/Busumbu%20/Limbe/apartment-to-let-2915?locale=en,Apartment,3.0,2.0,Busumbu , Limbe,160000.0,per month,160,8
533,"1 bedroom room for rent  |  Busumbu,mile 2 , Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/cac0d7b3b743007f901a61217ea8e170.jpg,"https://digitalrenter.com/en/single%20room/Busumbu,mile%202%20/Limbe/single-room-to-let-2914?locale=en",Single Room,1.0,1.0,Busumbu,mile 2 ,30000.0,per month,30,4
534,"1 bedroom for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5c49458704669224aa261f42053a1f76.jpg,https://digitalrenter.com/en/studio/Beside%20GHS%20Limbe/Limbe/studio-to-let-2913?locale=en,Studio,1.0,1.0,Beside GHS Limbe, Limbe,50000.0,per month,50,5
